0.148,3.1431,0.0096394,0,0.01593
0.15,3.1439,0.017116,0,0.014974
0.152,3.1439,0.016774,0,0.014076
0.154,3.1439,0.016439,0,0.013231
0.156,3.1439,0.01611,0,0.012437
0.158,3.1439,0.015788,0,0.011691
0.16,3.1439,0.015472,0,0.01099
0.162,3.1439,0.015163,0,0.01033
0.164,3.1439,0.014859,0,0.0097104
0.166,3.1439,0.014562,0,0.0091278
0.168,3.1439,0.014271,0,0.0085801
0.17,3.1439,0.013985,0,0.0080653
0.172,3.1439,0.013706,0,0.0075814
0.174,3.1439,0.013432,0,0.0071265
0.176,3.1439,0.013163,0,0.0066989
0.178,3.1447,0.02057,0,0.006297
0.18,3.1447,0.020158,0,0.0059192
0.182,3.1447,0.019755,0.001534,0.051583
0.184,3.1447,0.01936,0.001534,0.048488
0.186,3.1447,0.018973,0.001534,0.045579
0.188,3.1447,0.018593,0.001534,0.042844
0.19,3.1447,0.018221,0.001534,0.040274
0.192,3.1447,0.017857,0.001534,0.037857
0.194,3.1454,0.02517,0.001534,0.035586
0.196,3.1454,0.024666,0.001534,0.033451
0.198,3.1454,0.024173,0.001534,0.031444
0.2,3.1454,0.02369,0.001534,0.029557
0.202,3.1454,0.023216,0.001534,0.027784
0.204,3.1454,0.022751,0.001534,0.026117
0.206,3.1454,0.022296,0.001534,0.02455
0.208,3.1454,0.021851,0.001534,0.023077
0.21,3.1454,0.021414,0.001534,0.021692
0.212,3.1454,0.020985,0.001534,0.020391
0.214,3.1462,0.028235,0.001534,0.019167
0.216,3.1462,0.027671,0.001534,0.018017
0.218,3.1462,0.027117,0.001534,0.016936
0.22,3.1462,0.026575,0.003068,0.061939
0.222,3.1462,0.026043,0.003068,0.058223
0.224,3.1462,0.025523,0.003068,0.05473
0.226,3.1462,0.025012,0.003068,0.051446
0.228,3.147,0.032182,0.003068,0.048359
0.23,3.147,0.031538,0.003068,0.045457
0.232,3.147,0.030907,0.003068,0.04273
0.234,3.147,0.030289,0.003068,0.040166
0.236,3.147,0.029683,0.003068,0.037756
0.238,3.147,0.02909,0.003068,0.035491
0.24,3.147,0.028508,0.003068,0.033361
0.242,3.147,0.027938,0.003068,0.03136
0.244,3.147,0.027379,0.003068,0.029478
0.246,3.1477,0.034501,0.003068,0.027709
0.248,3.1477,0.033811,0.003068,0.026047
0.25,3.1477,0.033135,0.003068,0.024484
0.252,3.1477,0.032472,0.003068,0.023015
0.254,3.1477,0.031823,0.0046019,0.067654
0.256,3.1477,0.031187,0.0046019,0.063594
0.258,3.1477,0.030563,0.0046019,0.059779
0.26,3.1485,0.037621,0.0046019,0.056192
0.262,3.1485,0.036869,0.0046019,0.05282
0.264,3.1485,0.036132,0.0046019,0.049651
0.266,3.1485,0.035409,0.0046019,0.046672
0.268,3.1485,0.034701,0.0046019,0.043872
0.27,3.1485,0.034007,0.0046019,0.04124
0.272,3.1485,0.033327,0.0046019,0.038765
0.274,3.1485,0.03266,0.0046019,0.036439
0.276,3.1485,0.032007,0.0046019,0.034253
0.278,3.1493,0.039037,0.0046019,0.032198
0.28,3.1493,0.038256,0.0061359,0.076285
0.282,3.1493,0.037491,0.0061359,0.071708
0.284,3.1493,0.036741,0.0061359,0.067406
0.286,3.1493,0.036006,0.0061359,0.063361
0.288,3.1493,0.035286,0.0061359,0.05956
0.29,3.15,0.04225,0.0061359,0.055986
0.292,3.15,0.041405,0.0061359,0.052627
0.294,3.15,0.040577,0.0061359,0.049469
0.296,3.15,0.039766,0.0061359,0.046501
0.298,3.15,0.03897,0.0061359,0.043711
0.3,3.15,0.038191,0.0061359,0.041088
0.302,3.15,0.037427,0.0061359,0.038623
0.304,3.1508,0.044348,0.0061359,0.036306
0.306,3.1508,0.043461,0.0076699,0.080147
0.308,3.1508,0.042592,0.0076699,0.075338
0.31,3.1508,0.04174,0.0076699,0.070818
0.312,3.1508,0.040906,0.0076699,0.066569
0.314,3.1508,0.040087,0.0076699,0.062575
0.316,3.1508,0.039286,0.0076699,0.05882
0.318,3.1516,0.04617,0.0076699,0.055291
0.32,3.1516,0.045247,0.0076699,0.051973
0.322,3.1516,0.044342,0.0092039,0.094874
0.324,3.1523,0.051125,0.0092039,0.089182
0.326,3.1523,0.050102,0.0092039,0.083831
0.328,3.1523,0.0491,0.0092039,0.078801
0.33,3.1523,0.048118,0.0092039,0.074073
0.332,3.1523,0.047156,0.0092039,0.069629
0.334,3.1523,0.046213,0.0092039,0.065451
0.336,3.1531,0.052958,0.0092039,0.061524
0.338,3.1531,0.051899,0.010738,0.10385
0.34,3.1531,0.050861,0.010738,0.097621
0.342,3.1531,0.049844,0.010738,0.091764
0.344,3.1531,0.048847,0.010738,0.086258
0.346,3.1531,0.04787,0.010738,0.081082
0.348,3.1531,0.046913,0.010738,0.076217
0.35,3.1539,0.053644,0.010738,0.071644
0.352,3.1539,0.052571,0.012272,0.11337
0.354,3.1539,0.05152,0.012272,0.10656
0.356,3.1539,0.05049,0.012272,0.10017
0.358,3.1539,0.04948,0.012272,0.094159
0.36,3.1539,0.04849,0.012272,0.08851
0.362,3.1546,0.05519,0.012272,0.083199
0.364,3.1554,0.061756,0.013806,0.12423
0.366,3.1554,0.060521,0.013806,0.11677
0.368,3.1554,0.059311,0.013806,0.10977
0.37,3.1546,0.050455,0.013806,0.10318
0.372,3.1546,0.049446,0.013806,0.09699
0.374,3.1546,0.048457,0.013806,0.09117
0.376,3.1554,0.055158,0.013806,0.0857
0.378,3.1562,0.061724,0.01534,0.12658
0.38,3.1562,0.06049,0.01534,0.11898
0.382,3.1562,0.05928,0.01534,0.11184
0.384,3.1562,0.058094,0.01534,0.10513
0.386,3.1562,0.056933,0.01534,0.098825
0.388,3.1562,0.055794,0.01534,0.092896
0.39,3.1569,0.062348,0.016874,0.13334
0.392,3.1569,0.061101,0.016874,0.12534
0.394,3.1569,0.059879,0.016874,0.11782
0.396,3.1569,0.058681,0.016874,0.11075
0.398,3.1569,0.057508,0.016874,0.10411
0.4,3.1569,0.056358,0.016874,0.09786
0.402,3.1577,0.0629,0.018408,0.13801
0.404,3.1577,0.061642,0.018408,0.12973
0.406,3.1577,0.060409,0.018408,0.12194
0.408,3.1577,0.059201,0.018408,0.11463
0.41,3.1577,0.058017,0.018408,0.10775
0.412,3.1577,0.056857,0.018408,0.10128
0.414,3.1585,0.06339,0.019942,0.14123
0.416,3.1585,0.062122,0.019942,0.13275
0.418,3.1592,0.068549,0.019942,0.12479
0.42,3.1592,0.067178,0.021476,0.16332
0.422,3.1585,0.058165,0.021476,0.15352
0.424,3.1585,0.057002,0.021476,0.14431
0.426,3.1592,0.063531,0.021476,0.13565
0.428,3.16,0.069931,0.021476,0.12751
0.43,3.16,0.068532,0.02301,0.16588
0.432,3.16,0.067161,0.02301,0.15593
0.434,3.16,0.065818,0.02301,0.14657
0.436,3.1592,0.056832,0.02301,0.13778
0.438,3.16,0.063365,0.02301,0.12951
0.44,3.1608,0.069768,0.024544,0.16776
0.442,3.1608,0.068372,0.024544,0.15769
0.444,3.1608,0.067005,0.024544,0.14823
0.446,3.1608,0.065665,0.024544,0.13934
0.448,3.1608,0.064352,0.024544,0.13098
0.45,3.1608,0.063065,0.026078,0.16914
0.452,3.1615,0.069473,0.026078,0.15899
0.454,3.1623,0.075754,0.027612,0.19547
0.456,3.1623,0.074239,0.027612,0.18374
0.458,3.1623,0.072754,0.027612,0.17272
0.46,3.1615,0.063629,0.027612,0.16235
0.462,3.1615,0.062356,0.027612,0.15261
0.464,3.1623,0.068779,0.027612,0.14346
0.466,3.1623,0.067403,0.029146,0.18087
0.468,3.1631,0.073725,0.029146,0.17002
0.47,3.1631,0.072251,0.03068,0.20584
0.472,3.1631,0.070806,0.03068,0.19348
0.474,3.1623,0.06172,0.03068,0.18188
0.476,3.1631,0.068155,0.03068,0.17096
0.478,3.1631,0.066792,0.03068,0.16071
0.48,3.1638,0.073126,0.032214,0.19708
0.482,3.1646,0.079334,0.032214,0.18526
0.484,3.1646,0.077747,0.033748,0.22016
0.486,3.1638,0.068522,0.033748,0.20695
0.488,3.1638,0.067152,0.033748,0.19453
0.49,3.1638,0.065809,0.033748,0.18286
0.492,3.1646,0.072162,0.035282,0.21791
0.494,3.1654,0.078389,0.035282,0.20484
0.496,3.1654,0.076821,0.035282,0.19255
0.498,3.1654,0.075285,0.035282,0.18099
0.5,3.1646,0.066109,0.035282,0.17013
0.502,3.1646,0.064787,0.036816,0.20594
0.504,3.1654,0.071161,0.036816,0.19359
0.506,3.1661,0.077408,0.03835,0.22799
0.508,3.1661,0.07586,0.03835,0.21431
0.51,3.1661,0.074342,0.03835,0.20145
0.512,3.1661,0.072856,0.03835,0.18937
0.514,3.1661,0.071399,0.03835,0.178
0.516,3.1661,0.069971,0.039884,0.21334
0.518,3.1669,0.076241,0.039884,0.20054
0.52,3.1669,0.074716,0.041417,0.23453
0.522,3.1677,0.080892,0.041417,0.22046
0.524,3.1669,0.071604,0.041417,0.20723
0.526,3.1669,0.070172,0.041417,0.1948
0.528,3.1677,0.076438,0.042951,0.22913
0.53,3.1677,0.07491,0.042951,0.21538
0.532,3.1684,0.081081,0.042951,0.20246
0.534,3.1684,0.07946,0.044485,0.23633
0.536,3.1684,0.077871,0.044485,0.22215
0.538,3.1677,0.068643,0.044485,0.20882
0.54,3.1684,0.07494,0.044485,0.19629
0.542,3.1684,0.073441,0.046019,0.23053
0.544,3.1692,0.079643,0.046019,0.2167
0.546,3.1692,0.07805,0.047553,0.24972
0.548,3.1692,0.076489,0.047553,0.23474
0.55,3.1692,0.074959,0.047553,0.22065
0.552,3.1692,0.07346,0.047553,0.20741
0.554,3.1692,0.071991,0.049087,0.24099
0.556,3.17,0.078221,0.049087,0.22653
0.558,3.17,0.076656,0.049087,0.21294
0.56,3.1707,0.082793,0.050621,0.24618
0.562,3.1707,0.081137,0.050621,0.23141
0.564,3.17,0.071845,0.050621,0.21752
0.566,3.17,0.070408,0.050621,0.20447
0.568,3.1707,0.076669,0.052155,0.23822
0.57,3.1707,0.075136,0.052155,0.22393
0.572,3.1715,0.081303,0.052155,0.21049
0.574,3.1715,0.079677,0.053689,0.24388
0.576,3.1715,0.078084,0.053689,0.22925
0.578,3.1715,0.076522,0.053689,0.2155
0.58,3.1715,0.074991,0.055223,0.24859
0.582,3.1715,0.073492,0.055223,0.23367
0.584,3.1723,0.079692,0.055223,0.21965
0.586,3.1723,0.078098,0.056757,0.25249
0.588,3.1723,0.076536,0.056757,0.23734
0.59,3.1723,0.075005,0.056757,0.2231
0.592,3.1723,0.073505,0.056757,0.20971
0.594,3.1723,0.072035,0.058291,0.24315
0.596,3.173,0.078264,0.058291,0.22856
0.598,3.173,0.076699,0.058291,0.21485
0.6,3.173,0.075165,0.059825,0.24798
0.602,3.173,0.073662,0.059825,0.2331
0.604,3.173,0.072188,0.059825,0.21911
0.606,3.1738,0.078415,0.059825,0.20597
0.608,3.1738,0.076846,0.061359,0.23963
0.61,3.1738,0.075309,0.061359,0.22525
0.612,3.1738,0.073803,0.061359,0.21173
0.614,3.1738,0.072327,0.062893,0.24505
0.616,3.1746,0.07855,0.062893,0.23035
0.618,3.1746,0.076979,0.062893,0.21653
0.62,3.1746,0.07544,0.064427,0.24955
0.622,3.1753,0.081601,0.064427,0.23458
0.624,3.1753,0.079969,0.064427,0.22051
0.626,3.1753,0.07837,0.065961,0.2533
0.628,3.1753,0.076802,0.065961,0.2381
0.63,3.1753,0.075266,0.065961,0.22381
0.632,3.1753,0.073761,0.065961,0.21038
0.634,3.1761,0.079955,0.067495,0.24378
0.636,3.1761,0.078356,0.067495,0.22915
0.638,3.1761,0.076789,0.067495,0.2154
0.64,3.1761,0.075253,0.069029,0.2485
0.642,3.1761,0.073748,0.069029,0.23359
0.644,3.1761,0.072273,0.069029,0.21957
0.646,3.1769,0.078498,0.069029,0.2064
0.648,3.1769,0.076928,0.070563,0.24003
0.65,3.1769,0.075389,0.070563,0.22563
0.652,3.1769,0.073882,0.070563,0.21209
0.654,3.1776,0.080074,0.072097,0.24539
0.656,3.1776,0.078472,0.072097,0.23066
0.658,3.1776,0.076903,0.072097,0.21682
0.66,3.1776,0.075365,0.072097,0.20382
0.662,3.1776,0.073858,0.073631,0.23761
0.664,3.1776,0.07238,0.073631,0.22335
0.666,3.1776,0.070933,0.073631,0.20995
0.668,3.1784,0.077184,0.073631,0.19735
0.67,3.1784,0.07564,0.075165,0.23153
0.672,3.1784,0.074128,0.075165,0.21764
0.674,3.1784,0.072645,0.075165,0.20458
0.676,3.1784,0.071192,0.075165,0.19231
0.678,3.1792,0.077438,0.076699,0.22679
0.68,3.1792,0.075889,0.076699,0.21318
0.682,3.1792,0.074372,0.076699,0.20039
0.684,3.1792,0.072884,0.076699,0.18837
0.686,3.1799,0.079096,0.078233,0.22308
0.688,3.1799,0.077514,0.078233,0.2097
0.69,3.1799,0.075964,0.078233,0.19712
0.692,3.1799,0.074445,0.078233,0.18529
0.694,3.1799,0.072956,0.079767,0.22019
0.696,3.1799,0.071497,0.079767,0.20698
0.698,3.1799,0.070067,0.079767,0.19456
0.7,3.1807,0.076336,0.079767,0.18289
0.702,3.1807,0.074809,0.079767,0.17191
0.704,3.1807,0.073313,0.081301,0.20762
0.706,3.1807,0.071846,0.081301,0.19516
0.708,3.1807,0.070409,0.081301,0.18345
0.71,3.1807,0.069001,0.081301,0.17244
0.712,3.1815,0.075291,0.082835,0.20812
0.714,3.1815,0.073785,0.082835,0.19563
0.716,3.1815,0.07231,0.082835,0.18389
0.718,3.1815,0.070863,0.082835,0.17286
0.72,3.1815,0.069446,0.082835,0.16249
0.722,3.1822,0.075727,0.084369,0.19876
0.724,3.1822,0.074213,0.084369,0.18683
0.726,3.1822,0.072728,0.084369,0.17562
0.728,3.1822,0.071274,0.084369,0.16508
0.73,3.1822,0.069848,0.084369,0.15518
0.732,3.1822,0.068451,0.085903,0.19189
0.734,3.1822,0.067082,0.085903,0.18038
0.736,3.183,0.073411,0.085903,0.16955
0.738,3.183,0.071942,0.085903,0.15938
0.74,3.183,0.070503,0.085903,0.14982
0.742,3.183,0.069093,0.085903,0.14083
0.744,3.183,0.067712,0.087437,0.1784
0.746,3.1838,0.074027,0.087437,0.16769
0.748,3.1838,0.072547,0.087437,0.15763
0.75,3.1838,0.071096,0.087437,0.14817
0.752,3.1838,0.069674,0.087437,0.13928
0.754,3.1838,0.06828,0.088971,0.17695
0.756,3.1838,0.066915,0.088971,0.16633
0.758,3.1838,0.065576,0.088971,0.15635
0.76,3.1845,0.071935,0.088971,0.14697
0.762,3.1845,0.070496,0.088971,0.13815
0.764,3.1845,0.069086,0.088971,0.12986
0.766,3.1845,0.067704,0.090505,0.16809
0.768,3.1845,0.06635,0.090505,0.158
0.77,3.1845,0.065023,0.090505,0.14852
0.772,3.1845,0.063723,0.090505,0.13961
0.774,3.1853,0.070118,0.090505,0.13124
0.776,3.1853,0.068716,0.090505,0.12336
0.778,3.1853,0.067342,0.092039,0.16198
0.78,3.1853,0.065995,0.092039,0.15226
0.782,3.1861,0.072345,0.092039,0.14312
0.784,3.1861,0.070898,0.092039,0.13454
0.786,3.1861,0.06948,0.092039,0.12646
0.788,3.1861,0.06809,0.092039,0.11888
0.79,3.1861,0.066729,0.092039,0.11174
0.792,3.1861,0.065394,0.092039,0.10504
0.794,3.1861,0.064086,0.093573,0.14476
0.796,3.1861,0.062804,0.093573,0.13607
0.798,3.1868,0.069218,0.093573,0.12791
0.8,3.1868,0.067834,0.093573,0.12023
0.802,3.1868,0.066477,0.093573,0.11302
0.804,3.1868,0.065148,0.093573,0.10624
0.806,3.1868,0.063845,0.093573,0.099863
0.808,3.1868,0.062568,0.095107,0.13989
0.81,3.1868,0.061316,0.095107,0.1315
0.812,3.1876,0.06776,0.095107,0.12361
0.814,3.1876,0.066405,0.095107,0.11619
0.816,3.1876,0.065077,0.095107,0.10922
0.818,3.1876,0.063775,0.095107,0.10267
0.82,3.1876,0.0625,0.095107,0.096507
0.822,3.1876,0.06125,0.095107,0.090716
0.824,3.1884,0.067695,0.095107,0.085273
0.826,3.1884,0.066341,0.096641,0.12618
0.828,3.1884,0.065014,0.096641,0.11861
0.83,3.1884,0.063714,0.096641,0.11149
0.832,3.1884,0.062439,0.096641,0.1048
0.834,3.1884,0.061191,0.096641,0.098512
0.836,3.1884,0.059967,0.096641,0.092601
0.838,3.1891,0.066437,0.096641,0.087045
0.84,3.1891,0.065109,0.096641,0.081822
0.842,3.1891,0.063806,0.096641,0.076913
0.844,3.1891,0.06253,0.096641,0.072298
0.846,3.1891,0.06128,0.098175,0.11398
0.848,3.1891,0.060054,0.098175,0.10714
0.85,3.1891,0.058853,0.098175,0.10071
0.852,3.1899,0.065346,0.098175,0.09467
0.854,3.1899,0.064039,0.098175,0.08899
0.856,3.1899,0.062758,0.098175,0.08365
0.858,3.1899,0.061503,0.098175,0.078631
0.86,3.1899,0.060273,0.098175,0.073913
0.862,3.1899,0.059067,0.098175,0.069479
0.864,3.1899,0.057886,0.098175,0.06531
0.866,3.1899,0.056728,0.098175,0.061391
0.868,3.1907,0.063264,0.098175,0.057708
0.87,3.1907,0.061998,0.098175,0.054245
0.872,3.1907,0.060758,0.098175,0.050991
0.874,3.1907,0.059543,0.098175,0.047931
0.876,3.1907,0.058352,0.099709,0.091075
0.878,3.1907,0.057185,0.099709,0.08561
0.88,3.1914,0.063712,0.099709,0.080474
0.882,3.1914,0.062437,0.099709,0.075645
0.884,3.1914,0.061189,0.099709,0.071106
0.886,3.1914,0.059965,0.099709,0.06684
0.888,3.1914,0.058766,0.099709,0.06283
0.89,3.1914,0.05759,0.099709,0.05906
0.892,3.1914,0.056438,0.099709,0.055516
0.894,3.1914,0.05531,0.099709,0.052185
0.896,3.1922,0.061873,0.099709,0.049054
0.898,3.1922,0.060636,0.099709,0.046111
0.9,3.1922,0.059423,0.099709,0.043344
0.902,3.1922,0.058235,0.099709,0.040744
0.904,3.1922,0.05707,0.099709,0.038299
0.906,3.1922,0.055929,0.099709,0.036001
0.908,3.1922,0.05481,0.099709,0.033841
0.91,3.1922,0.053714,0.099709,0.031811
0.912,3.193,0.060309,0.10124,0.075921
0.914,3.193,0.059103,0.10124,0.071366
0.916,3.193,0.057921,0.10124,0.067084
0.918,3.193,0.056763,0.10124,0.063059
0.92,3.193,0.055628,0.10124,0.059276
0.922,3.193,0.054515,0.10124,0.055719
0.924,3.193,0.053425,0.10124,0.052376
0.926,3.193,0.052356,0.10124,0.049233
0.928,3.1937,0.058979,0.10124,0.046279
0.93,3.1937,0.057799,0.10124,0.043503
0.932,3.1937,0.056643,0.10124,0.040892
0.934,3.1937,0.055511,0.10124,0.038439
0.936,3.1937,0.0544,0.10124,0.036133
0.938,3.1937,0.053312,0.10124,0.033965
0.94,3.1937,0.052246,0.10124,0.031927
0.942,3.1945,0.058871,0.10124,0.030011
0.944,3.1945,0.057694,0.10124,0.02821
0.946,3.1945,0.05654,0.10124,0.026518
0.948,3.1945,0.055409,0.10124,0.024927
0.95,3.1945,0.054301,0.10124,0.023431
0.952,3.1945,0.053215,0.10124,0.022025
0.954,3.1945,0.05215,0.10124,0.020704
0.956,3.1945,0.051107,0.10124,0.019462
0.958,3.1945,0.050085,0.10124,0.018294
0.96,3.1953,0.056754,0.10124,0.017196
0.962,3.1953,0.055618,0.10124,0.016164
0.964,3.1953,0.054506,0.10124,0.015195
0.966,3.1953,0.053416,0.10124,0.014283
0.968,3.1953,0.052348,0.10124,0.013426
0.97,3.1953,0.051301,0.10124,0.01262
0.972,3.1953,0.050275,0.10124,0.011863
0.974,3.1953,0.049269,0.10124,0.011151
0.976,3.196,0.055954,0.10124,0.010482
0.978,3.196,0.054835,0.10278,0.055873
0.98,3.196,0.053738,0.10278,0.05252
0.982,3.196,0.052663,0.10278,0.049369
0.984,3.196,0.05161,0.10278,0.046407
0.986,3.196,0.050578,0.10278,0.043623
0.988,3.196,0.049566,0.10278,0.041005
0.99,3.196,0.048575,0.10278,0.038545
0.992,3.196,0.047603,0.10278,0.036232
0.994,3.1968,0.054321,0.10278,0.034058
0.996,3.1968,0.053235,0.10278,0.032015
0.998,3.1968,0.05217,0.10278,0.030094
1,3.1968,0.051127,0.10278,0.028288
1.002,3.1968,0.050104,0.10278,0.026591
1.004,3.1968,0.049102,0.10278,0.024996
1.006,3.1968,0.04812,0.10278,0.023496
1.008,3.1968,0.047158,0.10278,0.022086
1.01,3.1976,0.053884,0.10278,0.020761
1.012,3.1976,0.052807,0.10278,0.019515
1.014,3.1976,0.051751,0.10278,0.018344
1.016,3.1976,0.050716,0.10278,0.017244
1.018,3.1976,0.049701,0.10278,0.016209
1.02,3.1976,0.048707,0.10278,0.015236
1.022,3.1976,0.047733,0.10278,0.014322
1.024,3.1976,0.046778,0.10278,0.013463
1.026,3.1976,0.045843,0.10278,0.012655
1.028,3.1983,0.052596,0.10278,0.011896
1.03,3.1983,0.051544,0.10278,0.011182
1.032,3.1983,0.050513,0.10278,0.010511
1.034,3.1983,0.049503,0.10278,0.0098805
1.036,3.1983,0.048513,0.10278,0.0092877
1.038,3.1983,0.047542,0.10278,0.0087304
1.04,3.1983,0.046592,0.10278,0.0082066
1.042,3.1983,0.04566,0.10278,0.0077142
1.044,3.1983,0.044747,0.10278,0.0072514
1.046,3.1991,0.051522,0.10278,0.0068163
1.048,3.1991,0.050491,0.10278,0.0064073
1.05,3.1991,0.049481,0.10278,0.0060229
1.052,3.1991,0.048492,0.10278,0.0056615
1.054,3.1991,0.047522,0.10278,0.0053218
1.056,3.1991,0.046571,0.10278,0.0050025
1.058,3.1991,0.04564,0.10278,0.0047023
1.06,3.1991,0.044727,0.10278,0.0044202
1.062,3.1991,0.043833,0.10278,0.004155
1.064,3.1991,0.042956,0.10278,0.0039057
1.066,3.1999,0.049767,0.10278,0.0036713
1.068,3.1999,0.048771,0.10278,0.0034511
1.07,3.1999,0.047796,0.10278,0.003244
1.072,3.1999,0.04684,0.10278,0.0030494
1.074,3.1999,0.045903,0.10278,0.0028664
1.076,3.1999,0.044985,0.10278,0.0026944
1.078,3.1999,0.044086,0.10278,0.0025328
1.08,3.1999,0.043204,0.10278,0.0023808
1.082,3.1999,0.04234,0.10278,0.0022379
1.084,3.1999,0.041493,0.10278,0.0021037
1.086,3.2007,0.048333,0.10278,0.0019774
1.088,3.2007,0.047366,0.10278,0.0018588
1.09,3.2007,0.046419,0.10278,0.0017473
1.092,3.2007,0.045491,0.10278,0.0016424
1.094,3.2007,0.044581,0.10278,0.0015439
1.096,3.2007,0.043689,0.10278,0.0014513
1.098,3.2007,0.042815,0.10278,0.0013642
1.1,3.2007,0.041959,0.10278,0.0012823
1.102,3.2007,0.04112,0.10278,0.0012054
1.104,3.2014,0.047967,0.10278,0.0011331
1.106,3.2014,0.047008,0.10278,0.0010651
1.108,3.2014,0.046068,0.10278,0.0010012
1.11,3.2014,0.045147,0.10278,0.00094111
1.112,3.2014,0.044244,0.10278,0.00088464
1.114,3.2014,0.043359,0.10278,0.00083156
1.116,3.2014,0.042492,0.10278,0.00078167
1.118,3.2014,0.041642,0.10278,0.00073477
1.12,3.2014,0.040809,0.10278,0.00069068
1.122,3.2014,0.039993,0.10278,0.00064924
1.124,3.2022,0.046863,0.10278,0.00061029
1.126,3.2022,0.045926,0.10278,0.00057367
1.128,3.2022,0.045007,0.10278,0.00053925
1.13,3.2022,0.044107,0.10278,0.00050689
1.132,3.2022,0.043225,0.10278,0.00047648
1.134,3.2022,0.04236,0.10278,0.00044789
1.136,3.2022,0.041513,0.10278,0.00042102
1.138,3.2022,0.040683,0.10278,0.00039576
1.14,3.2022,0.039869,0.10278,0.00037201
1.142,3.203,0.046742,0.10278,0.00034969
1.144,3.203,0.045807,0.10278,0.00032871
1.146,3.203,0.044891,0.10278,0.00030899
1.148,3.203,0.043993,0.10278,0.00029045
1.15,3.203,0.043113,0.10278,0.00027302
1.152,3.203,0.042251,0.10278,0.00025664
1.154,3.203,0.041406,0.10278,0.00024124
1.156,3.203,0.040578,0.10278,0.00022677
1.158,3.203,0.039766,0.10278,0.00021316
1.16,3.203,0.038971,0.10278,0.00020037
1.162,3.203,0.038191,0.10278,0.00018835
1.164,3.2037,0.045097,0.10278,0.00017705
1.166,3.2037,0.044195,0.10278,0.00016642
1.168,3.2037,0.043312,0.10278,0.00015644
1.17,3.2037,0.042445,0.10278,0.00014705
1.172,3.2037,0.041596,0.10278,0.00013823
1.174,3.2037,0.040764,0.10278,0.00012994
1.176,3.2037,0.039949,0.10278,0.00012214
1.178,3.2037,0.03915,0.10278,0.00011481
1.18,3.2037,0.038367,0.10278,0.00010792
1.182,3.2037,0.0376,0.10278,0.00010145
1.184,3.2045,0.044518,0.10278,9.5361e-05
1.186,3.2045,0.043627,0.10278,8.9639e-05
